10278;ESTADISTICA;SPIEGEL, MURRAY R;;0.97;519 S;29;05/14/1991;A;
10279;ESTADISTICA;SPIEGEL, MURRAY R;;0.97;519 S;27;05/14/1991;E;
10280;ESTADISTICA;SPIEGEL, MURRAY R;;0.97;519 S;25;05/14/1991;E;
10281;ESTADISTICA;SPIEGEL, MURRAY R;;0.97;519 S;27;05/14/1991;A;
10282;ESTADISTICA;SPIEGEL, MURRAY R;;0.97;519 S;22;05/14/1991;E;
10283;ESTADISTICA;SPIEGEL, MURRAY R;;0.97;519 S;28;05/14/1991;E;
10284;ESTADISTICA;SPIEGEL, MURRAY R;;0.97;519 S;13;05/14/1991;A;
10285;ESTADISTICA;SPIEGEL, MURRAY R;;0.97;519 S;35;05/14/1991;E;
10286;ESTADISTICA;SPIEGEL, MURRAY R;;0.97;519 S;37;05/14/1991;A;
10287;ESTADISTICA;SPIEGEL, MURRAY R;;0.97;519 S;37;05/14/1991;E;
10327;CALCULOS DE QUIMICA ANALITICA;HAMILTON, LEICESTER;;1.09;547 H;4;09/12/1991;E;
10328;CALCULOS DE QUIMICA ANALITICA;HAMILTON, LEICESTER;;1.09;547 H;7;09/12/1991;E;
10329;CALCULOS DE QUIMICA ANALITICA;HAMILTON, LEICESTER;;1.09;547 H;13;09/12/1991;E;
10330;CALCULOS DE QUIMICA ANALITICA;HAMILTON, LEICESTER;;1.09;547 H;6;09/12/1991;E;
10331;CALCULOS DE QUIMICA ANALITICA;HAMILTON, LEICESTER;;1.09;547 H;3;09/12/1991;E;
10332;ANALISIS INTRUMENTAL;SKOOG, DOUGLAS A;;1.41;540 S;18;09/12/1991;E;
10333;ANALISIS INTRUMENTAL;SKOOG, DOUGLAS A;;1.41;540 S;11;09/12/1991;E;
10334;ANALISIS INTRUMENTAL;SKOOG, DOUGLAS A;;1.41;540 S;21;09/12/1991;E;
10335;ANALISIS INTRUMENTAL;SKOOG, DOUGLAS A;;1.41;540 S;20;09/12/1991;E;
10336;ANALISIS INTRUMENTAL;SKOOG, DOUGLAS A;;1.41;540 S;12;09/12/1991;E;
10337;QUIMICA GENERAL;WHITTEN, KENNETH W;;1.29;540 W;24;09/12/1991;E;
10338;QUIMICA GENERAL;WHITTEN, KENNETH W;;1.29;540 W;40;09/12/1991;E;
10339;QUIMICA GENERAL;WHITTEN, KENNETH W;;1.29;540 W;28;09/12/1991;E;
10340;QUIMICA GENERAL;WHITTEN, KENNETH W;;1.29;540 W;21;09/12/1991;E;
10341;QUIMICA GENERAL;WHITTEN, KENNETH W;;1.29;540 W;36;09/12/1991;E;
10342;FUNDAMENTO DE QUIMICA ORGANICA;TAPIA CASTELLANO, MIGUEL A;;0.61;547 T;8;09/12/1991;A;
10343;FUNDAMENTO DE QUIMICA ORGANICA;TAPIA CASTELLANO, MIGUEL A;;0.61;547 T;12;09/12/1991;E;
10344;FUNDAMENTO DE QUIMICA ORGANICA;TAPIA CASTELLANO, MIGUEL A;;0.61;547 T;16;09/12/1991;A;
10345;FUNDAMENTO DE QUIMICA ORGANICA;TAPIA CASTELLANO, MIGUEL A;;0.61;547 T;10;09/12/1991;E;
10346;FUNDAMENTO DE QUIMICA ORGANICA;TAPIA CASTELLANO, MIGUEL A;;0.61;547 T;17;09/12/1991;A;
10347;BIOQUIMICA TOMO I;BRAWN, DAVID;;2.32;574 B;14;01/14/1991;E;
10348;BIOQUIMICA TOMO I;BRAWN, DAVID;;2.32;574 B;19;01/14/1991;A;
10349;BIOQUIMICA TOMO I;BRAWN, DAVID;;2.32;574 B;23;01/14/1991;E;
10350;BIOQUIMICA TOMO I;BRAWN, DAVID;;2.32;574 B;12;01/14/1991;E;
10351;BIOQUIMICA TOMO II;BRAWN, DAVID;;2.32;574 B;5;05/14/1991;E;
10352;BIOQUIMICA TOMO II;BRAWN, DAVID;;2.32;574 B;10;05/14/1991;E;
10353;BIOQUIMICA TOMO II;BRAWN, DAVID;;2.32;574 B;7;05/14/1991;E;
10354;BIOQUIMICA TOMO II;BRAWN, DAVID;;2.32;574 B;7;05/14/1991;E;
10355;BIOLOGIA;SOLOMON, ELDRA;MC GRAW - HILLL;50.00;574 S;10;09/12/1991;A; PAGO POR PERDIDA  ( 29/03/2007)
10356;BIOLOGIA;VILLE, CLAUDE A;;1.27;574 V;21;09/12/1991;E;
10357;BIOLOGIA;VILLE, CLAUDE A;;1.27;574 V;22;09/12/1991;E;
10358;BIOLOGIA;VILLE, CLAUDE A;;1.27;574 V;16;09/12/1991;E;
10359;BIOLOGIA;VILLE, CLAUDE A;;1.27;574 V;32;09/12/1991;A;
10360;TRATADO DE ECOLOGIA;TURK, AMOS;;1.03;574T;20;09/16/1991;E;
10361;TRATADO DE ECOLOGIA;TURK, AMOS;;1.03;574T;16;09/16/1991;E;
10362;TRATADO DE ECOLOGIA;TURK, AMOS;;1.03;574T;8;09/16/1991;A;
10363;TRATADO DE ECOLOGIA;TURK, AMOS;;1.03;574T;20;09/16/1991;E;
10364;TRATADO DE ECOLOGIA;TURK, AMOS;;1.03;574T;28;09/16/1991;E;
10365;FUNDAMENTOS DE ECONOMIA Y ADMINISTRACION;PAPPAS, JAMES L;;1.20;330 P;11;05/14/1991;E;
10366;FUNDAMENTOS DE ECONOMIA Y ADMINISTRACION;PAPPAS, JAMES L;;1.20;330 P;2;05/14/1991;E;
10367;FUNDAMENTOS DE ECONOMIA Y ADMINISTRACION;PAPPAS, JAMES L;;1.20;330 P;12;05/14/1991;E;
10368;FUNDAMENTOS DE ECONOMIA Y ADMINISTRACION;PAPPAS, JAMES L;;1.20;330 P;4;05/14/1991;E;
10369;FUNDAMENTOS DE ECONOMIA Y ADMINISTRACION;PAPPAS, JAMES L;;1.20;330 P;18;05/14/1991;E;
10372;METODOLOGIA CIENTIFICA;CERVO, AMADO LUIS;;0.53;070 C;32;05/14/1991;E;
10373;METODOLOGIA CIENTIFICA;CERVO, AMADO LUIS;;0.53;070 C;20;05/14/1991;E;
10374;METODOLOGIA CIENTIFICA;CERVO, AMADO LUIS;;0.53;070 C;28;05/14/1991;E;
10375;GEOMETRIA ANALITICA;KINDLE, JOSEPH H;;0.76;516 K;9;05/14/1991;E;
10376;GEOMETRIA ANALITICA;KINDLE, JOSEPH H;;0.76;516 K;12;05/14/1991;E;
10377;GEOMETRIA ANALITICA;KINDLE, JOSEPH H;;0.76;516 K;6;05/14/1991;E;
10378;GEOMETRIA ANALITICA;KINDLE, JOSEPH H;;0.76;516 K;1;05/14/1991;E;
10379;GEOMETRIA ANALITICA;KINDLE, JOSEPH H;;0.76;516 K;4;05/14/1991;E;
10380;GEOMETRIA ANALITICA;KINDLE, JOSEPH H;;0.76;516 K;3;05/14/1991;E;
10381;GEOMETRIA ANALITICA;KINDLE, JOSEPH H;;0.76;516 K;4;05/14/1991;E;
10382;GEOMETRIA ANALITICA;KINDLE, JOSEPH H;;0.76;516 K;6;05/14/1991;E;
10383;GEOMETRIA ANALITICA;KINDLE, JOSEPH H;;0.76;516 K;5;05/14/1991;E;
10384;GEOMETRIA ANALITICA;KINDLE, JOSEPH H;;0.76;516 K;2;05/14/1991;E;
10388;INVESTIGACION EVALUATIVA;WEISS, CAROL H;;0.53;020 W;5;09/16/1991;E;
10389;INVESTIGACION EVALUATIVA;WEISS, CAROL H;;0.53;020 W;2;09/16/1991;E;
10390;INVESTIGACION EVALUATIVA;WEISS, CAROL H;;0.53;020 W;11;09/16/1991;E;
10391;INVESTIGACION EVALUATIVA;WEISS, CAROL H;;0.53;020 W;5;09/16/1991;E;
10392;INVESTIGACION EVALUATIVA;WEISS, CAROL H;;0.53;020 W;2;09/16/1991;E;
10393;DIAGRAMA DE FLUJO;FARINA, MARIO;;0.34;001 F;10;09/16/1991;E;
10394;DIAGRAMA DE FLUJO;FARINA, MARIO;;0.34;001 F;10;09/16/1991;E;
10395;DIAGRAMA DE FLUJO;FARINA, MARIO;;0.34;001 F;12;09/16/1991;E;
10396;DIAGRAMA DE FLUJO;FARINA, MARIO;;0.34;001 F;5;09/16/1991;E;
10397;DIAGRAMA DE FLUJO;FARINA, MARIO;;0.34;001 F;5;09/16/1991;E;
10398;CURSO DE RADACCION;VIVALDI, MARTIN;;0.58;020 V;25;09/16/1991;E;
10399;CURSO DE REDACCION;VIVALDI, MARTIN;;0.58;020 V;20;09/16/1991;E;
10400;CURSO DE RADACCION;VIVALDI, MARTIN;;0.58;020 V;19;09/16/1991;E;
10401;CURSO DE RADACCION;VIVALDI, MARTIN;;0.58;020 V;18;09/16/1991;E;
10402;COMO HACER UNA TESIS;SABINO, CARLOS;;11.00;020 S;29;09/16/1991;E;PAGO POR PERDIDA
10403;COMO SE HACE UNA TESIS;ECO, HUBERTO;;0.37;020 E;31;09/16/1991;E;
10404;COMO SE HACE UNA TESIS;ECO, HUBERTO;;0.37;020 E;1;09/16/1991;E;
10405;COMO SE HACE UNA TESIS;ECO, HUBERTO;;0.37;020 E;24;09/16/1991;E;
10406;DIAGRAMAS DE FLUJO;PEREZ LEMAUR, PALOMA;;0.72;001 P;17;09/16/1991;A;
10407;WORD 2000;STEELE,. HEIDI;PEARSON;40.00;001 P;5;09/16/1991;E;PAGO POR PERDIDA 26/03/2008
10408;DIAGRAMAS DE FLUJO;PEREZ LEMAUR, PALOMA;;0.72;001 P;4;09/16/1991;A;
10409;CONTABILIDAD SUPERIOR II;GOMEZ, FRANCISCO;;0.19;657 G;25;09/16/1991;E;
10410;CONTABILIDAD SUPERIOR I;GOMEZ, FRANCISCO;;0.16;657 G;24;09/16/1991;E;
10411;CONTABILIDAD SUPERIOR I;GOMEZ, FRANCISCO;;0.16;657 G;20;09/16/1991;E;
10412;ESTADO E INDUSTRIALIZACION EN VNZLA.;PURROY, M.IGNACIO;;0.37;303 P;10;09/16/1991;E;
10413;ESTADO E INDUSTRIALIZACION EN VNZLA.;PURROY, M.IGNACIO;;0.37;303 P;10;09/16/1991;E;
10414;ESTADO E INDUSTRIALIZACION EN VNZLA.;PURROY, M.IGNACIO;;0.37;303 P;6;09/16/1991;E;
10415;ESTADO E INDUSTRIALIZACION EN VNZLA.;PURROY, M.IGNACIO;;0.37;303 P;11;09/16/1991;E;
10416;ESTADO E INDUSTRIALIZACION EN VNZLA.;PURROY, M.IGNACIO;;0.37;303 P;8;09/16/1991;E;
10417;ESTADO E INDUSTRIALIZACION EN VNZLA.;PURROY, M.IGNACIO;;0.37;303 P;5;09/16/1991;E;
10418;ESTADO E INDUSTRIALIZACION EN VENEZUELA.;PURROY, M.IGNACIO;;0.37;303 P;7;09/16/1991;E;
10419;ESTADO E INDUSTRIALIZACION EN VNZLA.;PURROY, M.IGNACIO;;0.37;303 P;4;09/16/1991;A;
10420;ESTADO E INDUSTRIALIZACION EN VNZLA.;PURROY, M.IGNACIO;;0.37;303 P;0;09/16/1991;E;
10421;ESTADO E INDUSTRIALIZACION EN VNZLA.;PURROY, M.IGNACIO;;0.37;303 P;5;09/16/1991;E;
10422;INVESTIGACION DOCUMENTAL;HOCHMAN, HELENA;;0.15;001 H;16;09/16/1991;E;
10423;INVESTIGACION DOCUMENTAL;HOCHMAN, HELENA;;0.30;001 H;6;09/16/1991;E;
10424;INVESTIGACION DOCUMENTAL;HOCHMAN, HELENA;;0.15;001 H;13;09/16/1991;E;
10425;ROMPER LAS CADENAS;LE DIBERDER, A;;1.16;070 L;2;09/16/1991;E;
10426;ELECCION VOCACIONAL, LA;HOLLAND, JOHN;;0.19;150 H;15;09/16/1991;E;
10427;ELECCION VOCACIONAL, LA;HOLLAND, JOHN;;0.19;150 H;18;09/16/1991;E;
10428;ELECCION VOCACIONAL, LA;HOLLAND, JOHN;;0.19;150 H;23;09/16/1991;E;
10429;INTRODUCCION AL PSICOANALISIS;FREUD, SIGMUND;;0.63;150 F;14;09/16/1991;E;
10430;HISTORIA ILUSTRADAS DEL CINE 2;JEANNE, RENE;;0.39;070 J;15;09/16/1991;E;
10431;INSTRUMENTOS DE MEDICION DEL RENDIMIENTO ESCOLAR;CARREÑO, FERNANDO;;0.11;150 C;10;09/16/1991;E;
10432;INSTRUMENTOS DE MEDICION DEL RENDIMIENTO ESCOLAR;CARREÑO, FERNANDO;;0.11;150 C;9;09/16/1991;E;
10433;INSTRUMENTOS DE MEDICION DEL RENDIMIENTO ESCOLAR;CARREÑO, FERNANDO;;0.11;150 C;1;09/16/1991;E;
10434;COMPENDIO DE BACTEOROLOGIA MEDICA VETERINARIA;NICOLET, JACQUES;;1.69;636 N;10;09/16/1991;E;
10435;COMPENDIO DE BACTEOROLOGIA MEDICA VETERINARIA;NICOLET, JACQUES;;1.69;636 N;7;09/16/1991;E;
10436;COMPENDIO DE BACTEOROLOGIA MEDICA VETERINARIA;NICOLET, JACQUES;;1.69;636 N;8;09/16/1991;E;
10437;INTRODUCCION A LA SEMANTICA;FERNANDEZ, ANGEL;;0.91;410 F;25;09/16/1991;E;
10438;INTRODUCCION A LA SEMANTICA;FERNANDEZ, ANGEL;;0.91;410 F;18;09/16/1991;E;
10439;TURBO PASCAL 5.5;ALHAMA, ENRIQUE;;0.65;001A;10;09/16/1991;A;
10441;TECNOLOGIA EDUCACIONAL PARA EL DOCENTE;CHADWICK, CLIFTON;;0.62;370 C;22;09/16/1991;E;
10442;TECNOLOGIA EDUCACIONAL PARA EL DOCENTE;CHADWICK, CLIFTON;;0.62;370 C;25;09/16/1991;E;
10443;RESTAURACION DE LIBROS;IPERT, STEPHANE;;1.79;025 I;6;09/16/1991;E;
10444;GUIA RURAL VENEZOLANA AGRICOLA;GUIA RURAL;;0.18;630 G;14;09/16/1991;E;
10445;GUIA RURAL VENEZOLANA PECUARIA;GUIA RURAL;;0.18;636 G;6;09/16/1991;E;
10447;CONOCER LA PRENSA;GUILLAMENT, JAUME;;1.82;070 G;12;09/16/1991;E;
10448;LA TELEVISION;SOLER, LLORENC;;1.82;070 S;24;09/16/1991;E;
10449;LA TELEVISION;SOLER, LLORENC;;1.82;070 S;7;09/16/1991;E;
10450;LA TELEVISION;SOLER, LLORENC;;1.82;070 S;19;09/16/1991;E;
10451;EN EL DIAL DE MI PUPITRE;GONZALEZ, FERRAN;;1.82;370 G;4;09/16/1991;E;
10452;TERAPEUTICA VETERINARIA;DE MOGOLLOM, ELVIA;;0.36;636 D;9;09/16/1991;E;
10453;TERAPEUTICA VETERINARIA;DE MOGOLLOM, ELVIA;;0.36;636 D;11;09/16/1991;E;
10454;INTRODUCCION A LA LENGUISTICA;MALMBERG, BERTIL;;0.91;410 M;21;09/16/1991;E;
10456;GRAMATICA DE LA LENGUA CASTELLANA;BELLO, ANDRES;;0.49;410 B;0;09/16/1991;E;
10457;GRAMATICA DE LA LENGUA CASTELLANA;BELLO, ANDRES;;0.49;410 B;23;09/16/1991;E;
10458;GRAMATICA DE LA LENGUA CASTELLANA;BELLO, ANDRES;;0.49;410 B;26;09/16/1991;E;
10459;UNA NACION LLAMADA VENEZUELA;CARRERA, GERMAN;;3.80;987 C;18;09/16/1991;A;PAGO POR PERDIDA (17-10-2000)
10460;MECANISMO DE LA DEPENDENCIA, LOS;MAZA Z., DOMINGO F.;;0.44;303 M;10;09/16/1991;E;
10461;MECANISMO DE LA DEPENDENCIA, LOS;MAZA Z., DOMINGO F.;;0.44;303 M;13;09/16/1991;E;
10462;MECANISMO DE LA DEPENDENCIA, LOS;MAZA Z., DOMINGO F.;;0.44;303 M;11;09/16/1991;E;
10463;MECANISMO DE LA DEPENDENCIA, LOS;MAZA Z., DOMINGO F.;;0.44;303 M;14;09/16/1991;E;
10464;MECANISMO DE LA DEPENDENCIA, LOS;MAZA Z., DOMINGO F.;;0.44;303 M;8;09/16/1991;E;
10465;GANADERIA DE CARNE EN VENEZUELA;PLASSE, DIETER;;0.70;636 P;4;09/16/1991;E;
10466;GANADERIA DE CARNE EN VENEZUELA;PLASSE, DIETER;;0.70;636 P;5;09/16/1991;E;
10467;GANADERIA DE CARNE EN VENEZUELA;PLASSE, DIETER;;0.70;636 P;3;09/16/1991;E;
10471;LINGUISTICA Y LENGUA ESPAÑOLA;MARIN, FRANCISCO;;1.08;410 M;29;09/16/1991;E;
10472;TODO SOBRE NATACION;U.C.V;;0.18;370 U;11;09/16/1991;E;
10473;SISTEMA SOCIAL, EL;PARSONS, TALCOTT;;1.38;300 P;4;09/16/1991;E;
10474;METODOS APROBADOS EN CONSERVACION DE SUELOS;FOSTER, ALBERT;;0.72;620 F;0;09/16/1991;E;
10475;METODOS APROBADOS EN CONSERVACION DE SUELOS;FOSTER, ALBERT;;0.72;620 F;1;09/16/1991;E;
10476;METODOS APROBADOS EN CONSERVACION DE SUELOS;FOSTER, ALBERT;;0.72;620 F;0;09/16/1991;E;
10477;METODOS APROBADOS EN CONSERVACION DE SUELOS;FOSTER, ALBERT;;0.72;620 F;0;09/16/1991;E;
10478;METODOS APROBADOS EN CONSERVACION DE SUELOS;FOSTER, ALBERT;;0.72;620 F;3;09/16/1991;E;
10479;CRISIS DE LA SOCIOLOGIA OCCIDENTAL, LA;GOULDNER, ALVIN;;1.04;301 G;5;09/16/1991;E;
10480;FRACASO ESCOLAR, EL;AVANZINI, GUY;;0.84;150 A;15;09/16/1991;E;
10481;FRACASO ESCOLAR, EL;AVANZINI, GUY;;0.84;150 A;12;09/16/1991;E;
10482;REPRODUCCION DEL GANADO VACUNO;PETERS, A;;1.67;636 P;5;09/16/1991;E;
10483;REPRODUCCION DEL GANADO VACUNO;PETERS, A;;1.67;636 P;3;09/16/1991;E;
10484;CON LA LENGUA;MARQUES, ALEXIS;;0.26;400 M;5;09/16/1991;E;
10485;CON LA LENGUA;MARQUES, ALEXIS;;0.26;400 M;4;09/16/1991;E;
10486;CON LA LENGUA;MARQUES, ALEXIS;;0.26;400 M;3;09/16/1991;E;
10487;CON LA LENGUA;MARQUES, ALEXIS;;0.26;400 M;6;09/16/1991;E;
10488;CON LA LENGUA;MARQUES, ALEXIS;;0.26;400 M;6;09/16/1991;E;
10489;8ON LA LENGUA;MARQUES, ALEXIS;;0.26;400 M;11;09/16/1991;E;
10490;CON LA LENGUA;MARQUES, ALEXIS;;0.26;400 M;8;09/16/1991;E;
10491;8ON LA LENGUA;MARQUES, ALEXIS;;0.26;400 M;9;09/16/1991;A;
10492;CON LA LENGUA;MARQUES, ALEXIS;;0.26;400 M;8;09/16/1991;E;
10493;CON LA LENGUA;MARQUES, ALEXIS;;0.26;400 M;9;09/16/1991;E;
10494;PRINCIPIOS Y METODOS DE PSICOLOGIA SOCIAL;HOLLANDER, EDWIN;;1.11;150 H;28;09/16/1991;E;
10495;PERSPECTIVA GEOGRAFICA DE VENEZUELA;TOVAR, RAMON;;0.10;910 T;9;09/16/1991;E;
10496;PERSPECTIVA GEOGRAFICA DE VENEZUELA;TOVAR, RAMON;;0.10;910 T;13;09/16/1991;E;
10497;NUTRICION Y ALIMENTACION DEL GANADO VACUNO LECHERO;MILLER, W;;2.67;636 M;1;09/16/1991;E;
10498;CULTURA DEL LIBRO, LA;BIBLIOTECA DEL LIBRO;;1.38;025 B;7;09/16/1991;E;
10499;CULTURA DEL LIBRO, LA;BIBLIOTECA DEL LIBRO;;1.38;025 B;4;09/16/1991;E;
10500;HONGOS;GUZMAN, GASTON;;0.88;589 G;1;09/16/1991;E;
10501;HONGOS;GUZMAN, GASTON;;0.88;589 G;0;09/16/1991;E;
10502;HONGOS;GUZMAN, GASTON;;0.88;589 G;0;09/16/1991;E;
10503;HONGOS;GUZMAN, GASTON;;0.88;589 G;2;09/16/1991;E;
10504;HONGOS;GUZMAN, GASTON;;0.88;589 G;1;09/16/1991;E;
10505;COMENTARIOS LINGUISTICOS, EL;MARIN, FRANSISCO;;0.81;410 M;3;09/16/1991;E;
10506;COMENTARIOS LINGUISTICOS, EL;MARIN, FRANSISCO;;0.81;410 M;5;09/16/1991;E;
10507;COMENTARIOS LINGUISTICOS, EL;MARIN, FRANSISCO;;0.81;410 M;7;09/16/1991;E;
10508;COMENTARIOS LINGUISTICOS, EL;MARIN, FRANSISCO;;0.81;410 M;5;09/16/1991;E;
10509;COMENTARIOS LINGUISTICOS, EL;MARIN, FRANSISCO;;0.81;410 M;7;09/16/1991;E;
10510;GUIA DE LA FOTOGRAFIA EN 35 M.M;KODAK;;0.81;070 K;14;09/16/1991;E;
10514;PASCAL Y TURBO PASCAL;GALAN, C.;;0.52;001G;0;09/16/1991;E;
10515;PASCAL Y TURBO PASCAL;GALAN, C.;;0.52;001G;2;09/16/1991;E;
10516;DESARROLLO DEL NIÑO, EL;BEE, HELEN;;0.49;150 B;19;09/16/1991;E;
10517;DESARROLLO DEL NIÑO, EL;BEE, HELEN;;0.49;150 B;27;09/16/1991;E;
10519;MORFOLOGIA EVOLUTIVA DE LOS CORDADOS;PIRLOT, PAUL;;4.85;519 P;5;09/16/1991;E;
10520;MORFOLOGIA EVOLUTIVA DE LOS CORDADOS;PIRLOT, PAUL;;4.85;519 P;7;09/16/1991;E;
10521;MORFOLOGIA EVOLUTIVA DE LOS CORDADOS;PIRLOT, PAUL;;4.85;519 P;18;09/16/1991;E;
10522;BIOLOGIA CELELULAR;AVERS, CHARLOTTE;;1.30;574 A;1;09/16/1991;E;
10523;BIOLOGIA CELELULAR;AVERS, CHARLOTTE;;1.30;574 A;0;09/16/1991;E;
10524;BIOLOGIA CELELULAR;AVERS, CHARLOTTE;;1.30;574 A;34;09/16/1991;E;
10525;NADAR MAS RAPIDO;MAGLISCHO, ERNEST;;2.24;370 M;12;09/16/1991;E;
10526;NADAR MAS RAPIDO;MAGLISCHO, ERNEST;;2.24;370 M;3;09/16/1991;E;
10527;NADAR MAS RAPIDO;MAGLISCHO, ERNEST;;2.24;370 M;3;09/16/1991;E;
10528;NADAR MAS RAPIDO;MAGLISCHO, ERNEST;;2.24;370 M;13;09/16/1991;E;
10529;NADAR MAS RAPIDO;MAGLISCHO, ERNEST;;2.24;370 M;7;09/16/1991;E;
10533;CALCULO VECTORIAL;MARSDEN, JERROLD;;0.79;515 M;8;09/16/1991;E;
10534;CALCULO VECTORIAL;MARSDEN, JERROLD;;0.79;515 M;9;09/16/1991;E;
10535;ANDINOS EN EL PODER, LOS;RANGEL, DOMINGO;;0.24;987 R;23;09/16/1991;E;
10536;LINGUISTICA ESTRUCTURAL;RODRIGUEZ, FRANSISCO;;0.39;410 R;16;09/16/1991;E;
10537;LINGUISTICA ESTRUCTURAL;RODRIGUEZ, FRANSISCO;;0.39;410 R;10;09/16/1991;E;
10541;MANUAL DE BIBLIOTECAS;CARRION, MANUEL;;3.67;025 C;10;09/16/1991;E;
10542;FISICA MODERNA;TIPLER, PAUL;;1.40;530 T;19;09/16/1991;E;
10543;BIOQUIMICA;BOHINSKI, ROBERT;;1.59;574 B;15;09/16/1991;A;
10547;FISICA;ALONSO, MARCELO;;0.95;530 A;1;09/16/1991;E;
10548;FISICA;ALONSO, MARCELO;;2.26;530 A;5;09/16/1991;E;
10549;FISICA;ALONSO,MARELO;;0.95;530 A;5;09/16/1991;E;
10550;FISICA;ALONSO,MARELO;;0.95;530 A;1;09/16/1991;E;
10551;FISICA;ALONSO,MARELO;;0.95;530 A;2;09/16/1991;E;
10552;FISICA;ALONSO,MARELO;;0.95;530 A;0;09/16/1991;E;
10553;FISICA;ALONSO,MARELO;;0.95;530 A;6;09/16/1991;E;
10554;FISICA;ALONSO,MARELO;;0.95;530 A;4;09/16/1991;E;
10555;FISICA;ALONSO,MARELO;;0.95;530 A;1;09/16/1991;E;
10556;FISICA;ALONSO,MARELO;;0.95;530 A;3;09/16/1991;E;
10557;FISICA;ALONSO,MARELO;;0.95;530 A;5;09/16/1991;E;
10558;FISICA;ALONSO,MARELO;;0.95;530 A;5;09/16/1991;E;
10559;MERCADEO DE PRODUCTOS AGROPECUARIOS;MELENDEZ, RAFAEL;;1.26;636 M;2;09/16/1991;E;
10560;MERCADEO DE PRODUCTOS AGROPECUARIOS;MELENDEZ, RAFAEL;;1.26;636 M;1;09/16/1991;E;
10561;MERCADEO DE PRODUCTOS AGROPECUARIOS;MELENDEZ, RAFAEL;;1.26;636 M;1;09/16/1991;E;
10562;MERCADEO DE PRODUCTOS AGROPECUARIOS;MELENDEZ, RAFAEL;;1.26;636 M;2;09/16/1991;E;
10563;MERCADEO DE PRODUCTOS AGROPECUARIOS;MELENDEZ, RAFAEL;;1.26;636 M;2;09/16/1991;E;
10564;PRODUCCION DE CERDOS EN CLIMAS TEMPLADOS Y TROPICALES;POND, W.G;;3.83;636 P;6;09/16/1991;E;
10565;PRODUCCION DE CERDOS EN CLIMAS TEMPLADOS Y TROPICALES;POND, W.G;;3.83;636 P;6;09/16/1991;E;
10566;ROMPER LAS CADENAS;LE DIBERDER, A;;1.16;070 L;1;09/16/1996;E;
10567;ROMPER LAS CADENAS;LE DIBERDER, A;;1.16;070 L;1;09/16/1996;E;
10568;GENESIS Y CLASIFICACIO DE SUELOS;BUOL, S.W;;0.66;631 B;6;09/16/1991;E;
10569;GENESIS Y CLASIFICACIO DE SUELOS;BUOL, S.W;;0.66;631 B;7;09/16/1991;E;
10570;GENESIS Y CLASIFICACIO DE SUELOS;BUOL, S.W;;0.66;631 B;4;09/16/1991;E;
10571;GENESIS Y CLASIFICACIO DE SUELOS;BUOL, S.W;;0.66;631 B;4;09/16/1991;E;
10572;GENESIS Y CLASIFICACIO DE SUELOS;BUOL, S.W;;0.66;631 B;3;09/16/1991;E;
10575;SOCIOLOGIA DE LA COMUNICACION DE MASAS III;MORAGAS, M. DE;;0.71;070 M;3;09/16/1991;E;
10576;SOCIOLOGIA DE LA COMUNICACION DE MASAS III;MORAGAS, M. DE;;0.71;070 M;2;09/16/1991;E;
10577;SOCIOLOGIA DE LA COMUNICACION DE MASAS III;MORAGAS, M. DE;;0.71;070 M;5;09/16/1991;E;
10578;SOCIOLOGIA DE LA COMUNICACION DE MASAS III;MORAGAS, M. DE;;0.71;070 M;4;09/16/1991;E;
10579;SOCIOLOGIA DE LA COMUNICACION DE MASAS III;MORAGAS, M. DE;;0.71;070 M;6;09/16/1991;E;
10580;GUIA DE PCGA;MILLER, MARTIN;;1.78;657;22;09/16/1991;E;
10581;GUIA DE PCGA;MILLER, MARTIN;;1.78;657;11;09/16/1991;E;
10582;TEORIA DE LA COMUNICACION;MORAGAS, M. DE;;1.30;070 M;31;09/16/1991;E;
10583;TEORIA DE LA COMUNICACION;MORAGAS, M. DE;;1.30;070 M;19;09/16/1991;E;
10584;SOCIOLOGIA DE LA COMUNICACION DE MASAS I;MORAGAS, M. DE;;0.71;070 M;18;09/16/1991;E;
10585;SOCIOLOGIA DE LA COMUNICACION DE MASAS I;MORAGAS, M. DE;;2.50;070 M;17;09/16/1991;E;
10586;SOCIOLOGIA DE LA COMUNICACION DE MASAS I;MORAGAS, M. DE;;0.71;070 M;17;09/16/1991;E;
10587;SOCIOLOGIA DE LA COMUNICACION DE MASAS II;MORAGAS, M. DE;;11.66;070 M;10;09/16/1991;E;PAGO POR PERDIDA
10588;SOCIOLOGIA DE LA COMUNICACION DE MASAS I;MORAGAS, M. DE;;0.71;070 M;22;09/16/1991;E;
10589;SOCIOLOGIA DE LA COMUNICACIO DE MASAS II;MORAGAS, M. DE;;0.71;070 M;11;09/16/1991;E;
10590;SOCIOLOGIA DE LA COMUNICACIO DE MASAS II;MORAGAS, M. DE;;0.71;070 M;5;09/16/1991;E;
10591;SOCIOLOGIA DE LA COMUNICACION DE MASA II;MORAGAS, M. DE;;0.71;070 M;14;09/16/1991;E;
10592;SOCIOLOGIA DE LA COMUNICACIO DE MASAS II;MORAGAS, M. DE;;0.71;070 M;9;09/16/1991;E;
10593;SOCIOLOGIA DE LA COMUNICACIO DE MASAS II;MORAGAS, M. DE;;0.71;070 M;10;09/16/1991;E;
